"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Polynesia","Marine areas","Marine","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","4","","8","","11","","16","","40","","59","","61","","60","","56","","64","","61","","13","","14","","50","","48","","45","","40","","44","","45","","47","","60","","59","","49","","45","","44","","39","","39","","54.3","","70.7","","79.2","","89","","93.1","","102.6","","120.7","","120","F"
"Polynesia","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","1","","1","","3","","3","","4","","5","","2","","3","","10","","2","","2","","3","","9","","15","","11","","5","","1","","1","","1","F","1","F","0","-","2.5","","2.5","","2.5","","2.5","F","2.5","F","2.5","F","2.5","F","2.5","F","2.5","F","2.5","F"
"Polynesia","Marine areas","Marine","Marine fishes","Marine fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","","0","0","1","","4","","1","","2","","3","","9","","9","","0","0","0",".","0",".","0",".","6.9","","10.3","","8.5","","12.8","","22.9","","22.6","","23.9","","25","F"
"Polynesia","Marine areas","Marine","Miscellaneous aquatic animal products","Miscellaneous aquatic animal products","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","50.206","F","92.104","","0",".","0",".","0",".","0",".","0",".","0",".","378.172","","544.96","","490.699","","529.38","","753.188","","565.001","","940.822","","758.667","","866.624","","1278.841","","1953.058","","1835.803","","2886.978","","2419.386","","2209.472","","1901.685","","1866.364","","2145.438","","2857.721","","2573.558","","2609.975","","1984.758","","1798.696","","1217.79","","1210","F","1210","F"
"Polynesia","Marine areas","Marine","Mollusks","Mollusks","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","17","","13","","6","","5","","9","","7","","2","","0","-","0","-","0","-","0","-","0","-","0","-","6","","4","","13","","1","","3","","2","","3","","1","","5","","5.5","F","2.61","F","0.2","F","0.3","F","0.3","F","4.2","","6.04","F","6.31","F","11.065","","7.53","F","7.5","F","7.5","F"
"South-Eastern Asia","Inland waters","Brackishwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","779","","4698","","36","","14","","3","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0","."
"South-Eastern Asia","Inland waters","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","51","","11","","15","","44","","0","0","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","-","0","-","3","","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0",".","0","."
"South-Eastern Asia","Inland waters","Freshwater","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","36","F","96","F","227","F","535","F","884","F","1725","F","2606","F","3592","F","5260","F","8176","","7550","","10600","","20448","","18985","","17081","F","16643","F","18914","F","22401","","21256","F","22670","F","24371","F","11734","","12069","","7963","","11691","","14768","","18995","","22000","","35185","","39940","","36468","","33709","","42790","","44543","","38764.22","","34824.68","","32226.02","","33972.39","","27916.72","","39423.58","","33154.95","","80084.277","","66470.36","","60281.586",""
"South-Eastern Asia","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","3327","","3873","","4051","","4366","","4569","","5180","","5016","","5138","","7504","","7565","","7828","","7919","","7999","","8078","","8159","","8227","","8285","","8319","","12582","","12303","","12549","","12737","","12868","","12961","","14716","","13851","","14673","","15074","","15457","","17395","","22550","","30912","","32936","","34980","","83180","","38565","","21104","","18046","","12360","","12235","","19667","","21197","","27221","","27341","","28866","","16474","","14485","","22617","","18378","","17942","","16829","","7049","","11352","","21741","","27382","","25620","","34649","","41283","","44877","","44732","","45264.92","","43667.36","","42805.32","","43677.22","","38836.34","","87408.17","","94075.57","","116383.91","","115566.41",""
"South-Eastern Asia","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","35021","F","35606","F","39613","F","42282","F","54215","F","61166","F","69022","F","73464","F","72786","F","82075","F","86458","F","91395","F","95983","F","100691","F","105716","F","111254","F","116939","F","125699","F","127558","F","132566","F","144305","F","151340","F","156360","F","169481","F","179451","F","191112","F","187080","","194081","","213086","","212920","","236937","","278227","","265837","","289200","","306647","","395913","","413255","","442701","","475732","F","496095","F","510414","","524349","","604969","","691616","","886462","","960460","","981803","","1005239","","974687","","1145594","","1283072","","1386318","","1583687","","1852538","","2342511","","2728646","","3085950","F","3611028","F","4243416","","4517120.33","","5100545.71","","5504108.18","","6322650.923","","6838853.865","","7015403.236","","7182815.182","","7477701.216","","8238749.869","","8438999.716",""
"South-Eastern Asia","Inland waters","Freshwater","Miscellaneous aquatic animal products","Miscellaneous aquatic animal products","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","5","F","2","","0",".","2954","","0","."
"South-Eastern Asia","Inland waters","Freshwater","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","F","3","F","7","F","8","F","12","F","17","","10","F","6","","3","","7","","16","","20","","20","","6","","5","","18","","153","","385","","423","","217","","556","","590","","1456","","6352","","1400","","3569","","3978","","3990","","4745","","4418","","3703","","3881","","4484","","5286","","6721.3","","8321.964","","8895","","8902.253","","9019","","10250.64","","11815.267","","11278.639","","10426.19",""
"South-Eastern Asia","Inland waters","Freshwater","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","9050","","9000","F","10000","F","10000","F","10000","F","10000","F","10000","F","10000","F","0",".","0","-"
"South-Eastern Asia","Marine areas","Brackishwater","Crustaceans","Crustaceans","1200","F","1400","F","2650","","1100","F","1200","F","1800","F","1300","F","1500","F","2000","F","2000","F","2200","F","2400","F","2830","F","1571","F","1555","F","2203","F","2047","F","3383","F","3653","F","6693","","6403","F","8693","F","10733","","12691","","15442","","14539","","21019","","27864","","34178","","36693","","36997","","46048","","49220","","60169","","83756","","93280","","106191","","140098","","209544","","273224","","318222","","394445","","450815","","511454","","551113","","566009","","529599","","502905","","477994","","536749","","609656","","658964","","683791","","830789","","953227","","1093408","","1272739","","1324953","","1417518","","1467883","","1455691.45","","1521105.11","","1462311.51","","1532502.552","","1665784.61","","1691836.901","","1827823.863","","2168025.608","","2219364.664",""
"South-Eastern Asia","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","40954","","44812","","48303","","54021","","53880","","61069","","63878","","67290","","77433","","86938","","87904","","92518","","94749","","92783","","96742","","96297","","105001","","107429","","129170","","126523","","127065","","128239","","130024","","125186","","140364","","137524","","142753","","150155","","152286","","163475","","204719","","268840","","294679","","317437","","241435","","250544","","264180","","288815","","297100","","305565","","330246","","359427","","299344","","297999","","297598","","296811","","330804","","296145","","319760","","380488","","418857","","438445","","442738","","447476","","469630","","493332","","453506","","511851","","529753","","585571.66","","671681.78","","725475.76","","751103.48","","845254.96","","855040.66","","904175.44","","973053.412","","935036.518","","1077667.329",""
"South-Eastern Asia","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","2085","F","2132","F","2179","F","2226","F","2272","F","2319","F","2366","F","2413","F","2459","F","2507","F","2554","F","2602","F","2649","F","2697","F","2746","F","2797","F","2848","F","2915","F","3010","F","3118","F","3415","F","3728","F","4065","F","7472","","7861","","5227","","6211","","6604","","11547","","13156","","13041","","17798","","15745","","27708","","35964","","21762","","36427","","47525","","42495","F","44473","","53116","","46276","","43369","","47712","","53359","","54542","","60315","","44320","","63048","","43080","","50760","","82947","","73102","","123243","","116395","","141190","","187467","","170588","","189731","F","211067.8","","217243.8","","195678.7","","194785.12","","262508.85","","332235.19","","336493.67","","467817.808","","312991.76","","307640.38",""
"South-Eastern Asia","Marine areas","Brackishwater","Marine fishes","Marine fishes","200","","200","","200","","200","","200","","200","","300","","305","","210","","325","","320","","320","","320","","340","","360","","350","","450","","500","","530","","530","","440","","450","","491","","521","","778","","1695","","2512","","4284","","3960","","5345","","3909","","4715","","4986","","4560","","4904","","4315","","4804","","5527","","7570","","7772","","10337","","14340","","10461","","10690","","14068","","13036","","13474","","14816","","10556","","15251","","13388","","13085","","15656","","15471","","17771","","17489","","18981","F","13626","","12255","","12626.87","","87564","","141790.79","","114934.1","","86634.284","","81029.49","","13075.07","","13401.957","","3380.916","","17889.087",""
"South-Eastern Asia","Marine areas","Brackishwater","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","30","F","30","F","30","F","100","F","100","F","100","F","100","F","100","F","100","F","100","F","50","F"
"South-Eastern Asia","Marine areas","Brackishwater","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1318","","650","","408","","394","F","414","F","524","F","700","F","910","F","1380","F","1320","F","30","F","10","F","5","F","5","F","5","F","2","F","2","F","2","F","2","F","2","F","2","F"
"South-Eastern Asia","Marine areas","Marine","Crustaceans","Crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","10","F","113","","115","","15","F","18","","62","","20","","77","","83","","71","","77","","93","","121","","283","","250","","256","","376","","309","","306","","283","","284","","382","","524","","388","","1550","","2285","","2472","","2517","","5120","","5136","","5682","","6598","F","19182","F","29683","F","48742","","49280","","48471","","54027","","51912.14","","48673.35","","53793.36","","56027.827","","55976.512","","43769.36","","54337.304","","59013.545","","61438.5","","23664.727",""
"South-Eastern Asia","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","11","","96","","214","","185","","211","","691","","777","","729","","645","","761","","740","","946","","781","","673","","926","","855","","1617","","8957","","11471","","12439","","16520","","22242","","27508","","42664","","47894","","64589","","83711","","88225","","88351.49","","99319.82","","113656.3","","124755.96","","131818.543","","133214.8","","125988.814","","126543.521","","126606.153","","136094.329",""
"South-Eastern Asia","Marine areas","Marine","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","33","","4","","9","","12","","17","","0","0","0","0","45","","13","","0.098","","24","","26.2","","44.48","","57.179","","78.304","","71.4","","129.007","","207.327","","136.162","","145.569",""
